province,district,subdistrict,zipcode,latitude,longitude
พระนครศรีอยุธยา,พระนครศรีอยุธยา,คลองสวนพลู,13000,14.334,100.595
พระนครศรีอยุธยา,พระนครศรีอยุธยา,คลองสระบัว,13000,14.371,100.563
พระนครศรีอยุธยา,พระนครศรีอยุธยา,เกาะเรียน,13000,14.318,100.579
พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านป้อม,13000,14.347,100.529
พระนครศรีอยุธยา,พระนครศรีอยุธยา,บ้านรุน,13000,null,null
พระนครศรีอยุธยา,ท่าเรือ,ท่าเรือ,13130,14.566,100.719
พระนครศรีอยุธยา,ท่าเรือ,จำปา,13130,14.550,100.741
พระนครศรีอยุธยา,ท่าเรือ,ท่าหลวง,13130,14.548,100.764
พระนครศรีอยุธยา,ท่าเรือ,บ้านร่อม,13130,14.567,100.698
พระนครศรีอยุธยา,ท่าเรือ,ศาลาลอย,13130,14.532,100.700
พระนครศรีอยุธยา,ท่าเรือ,วังแดง,13130,14.541,100.670
พระนครศรีอยุธยา,ท่าเรือ,โพธิ์เอน,13130,14.519,100.676
พระนครศรีอยุธยา,ท่าเรือ,ปากท่า,13130,14.504,100.692
พระนครศรีอยุธยา,ท่าเรือ,หนองขนาก,13130,14.512,100.732
พระนครศรีอยุธยา,ท่าเรือ,ท่าเจ้าสนุก,13130,14.543,100.717
พระนครศรีอยุธยา,นครหลวง,นครหลวง,13260,14.469,100.622
พระนครศรีอยุธยา,นครหลวง,ท่าช้าง,13260,14.511,100.652
พระนครศรีอยุธยา,นครหลวง,บ่อโพง,13260,14.406,100.603
พระนครศรีอยุธยา,นครหลวง,บ้านชุ้ง,13260,14.458,100.655
พระนครศรีอยุธยา,นครหลวง,ปากจั่น,13260,14.440,100.620
พระนครศรีอยุธยา,นครหลวง,บางระกำ,13260,14.466,100.589
พระนครศรีอยุธยา,นครหลวง,บางพระครู,13260,14.483,100.613
พระนครศรีอยุธยา,นครหลวง,แม่ลา,13260,14.503,100.619
พระนครศรีอยุธยา,นครหลวง,หนองปลิง,13260,14.423,100.640
พระนครศรีอยุธยา,นครหลวง,คลองสะแก,13260,14.424,100.604
พระนครศรีอยุธยา,นครหลวง,สามไถ,13260,14.489,100.675
พระนครศรีอยุธยา,นครหลวง,พระนอน,13260,14.485,100.650
พระนครศรีอยุธยา,บางไทร,บางไทร,13190,14.191,100.480
พระนครศรีอยุธยา,บางไทร,บางพลี,13190,14.212,100.465
พระนครศรีอยุธยา,บางไทร,สนามชัย,13190,14.213,100.522
พระนครศรีอยุธยา,บางไทร,บ้านแป้ง,13190,14.232,100.507
พระนครศรีอยุธยา,บางไทร,หน้าไม้,13190,14.315,100.462
พระนครศรีอยุธยา,บางไทร,บางยี่โท,13190,14.299,100.445
พระนครศรีอยุธยา,บางไทร,แคออก,13190,14.305,100.472
พระนครศรีอยุธยา,บางไทร,แคตก,13190,14.287,100.480
พระนครศรีอยุธยา,บางไทร,ช่างเหล็ก,13190,14.278,100.453
พระนครศรีอยุธยา,บางไทร,กระแชง,13190,14.279,100.505
พระนครศรีอยุธยา,บางไทร,บ้านกลึง,13190,null,null
พระนครศรีอยุธยา,บางไทร,ช้างน้อย,13190,14.252,100.505
พระนครศรีอยุธยา,บางไทร,ห่อหมก,13190,14.259,100.474
พระนครศรีอยุธยา,บางไทร,ไผ่พระ,13190,14.222,100.432
พระนครศรีอยุธยา,บางไทร,กกแก้วบูรพา,13190,14.188,100.435
พระนครศรีอยุธยา,บางไทร,ไม้ตรา,13190,14.164,100.473
พระนครศรีอยุธยา,บางไทร,บ้านม้า,13190,14.141,100.490
พระนครศรีอยุธยา,บางไทร,บ้านเกาะ,13190,14.236,100.460
พระนครศรีอยุธยา,บางไทร,ราชคราม,13290,14.186,100.519
พระนครศรีอยุธยา,บางไทร,ช้างใหญ่,13290,14.161,100.522
พระนครศรีอยุธยา,บางไทร,โพแตง,13290,null,null
พระนครศรีอยุธยา,บางไทร,เชียงรากน้อย,13290,14.134,100.561
พระนครศรีอยุธยา,บางไทร,โคกช้าง,13190,14.123,100.492
พระนครศรีอยุธยา,บางบาล,บางบาล,13250,14.410,100.464
พระนครศรีอยุธยา,บางบาล,วัดยม,13250,14.390,100.497
พระนครศรีอยุธยา,บางบาล,ไทรน้อย,13250,14.407,100.486
พระนครศรีอยุธยา,บางบาล,สะพานไทย,13250,14.363,100.486
พระนครศรีอยุธยา,บางบาล,มหาพราหมณ์,13250,14.364,100.505
พระนครศรีอยุธยา,บางบาล,กบเจา,13250,14.347,100.485
พระนครศรีอยุธยา,บางบาล,บ้านคลัง,13250,14.347,100.457
พระนครศรีอยุธยา,บางบาล,พระขาว,13250,14.328,100.482
พระนครศรีอยุธยา,บางบาล,น้ำเต้า,13250,14.339,100.438
พระนครศรีอยุธยา,บางบาล,ทางช้าง,13250,14.375,100.432
พระนครศรีอยุธยา,บางบาล,วัดตะกู,13250,14.388,100.424
พระนครศรีอยุธยา,บางบาล,บางหลวง,13250,14.403,100.433
พระนครศรีอยุธยา,บางบาล,บางหลวงโดด,13250,14.419,100.430
พระนครศรีอยุธยา,บางบาล,บางหัก,13250,14.436,100.439
พระนครศรีอยุธยา,บางบาล,บางชะนี,13250,14.429,100.461
พระนครศรีอยุธยา,บางบาล,บ้านกุ่ม,13250,14.436,100.492
พระนครศรีอยุธยา,บางปะอิน,บ้านเลน,13160,14.241,100.598
พระนครศรีอยุธยา,บางปะอิน,เชียงรากน้อย,13180,14.160,100.594
